,a,b,e,c,d
161368,7,0,-3,7,1
161369,7,0,-3,7,1
161370,7,0,-3,7,1
161371,7,0,-3,7,1
161372,7,0,-3,7,1
161373,7,0,-3,7,1
161374,7,0,-3,7,1
161375,7,0,-3,7,1
161376,7,0,-3,7,1
161377,7,0,-3,7,1
161378,7,0,-3,7,1
161379,7,0,-3,7,1
161380,7,0,-3,7,1
161381,-3,0,2,-3,1
161382,-3,0,2,-3,1
161383,-3,0,2,-3,1
161384,-3,0,2,-3,1
161385,-3,0,2,-3,1
161386,-3,0,2,-3,1
161387,-3,0,2,-3,1
161388,-3,0,2,-3,1
161389,-3,0,2,-3,1
161390,-3,0,2,-3,1
161391,-3,0,2,-3,1
161392,-3,0,2,-3,1
161393,-3,0,2,-3,1
161394,-3,0,2,-3,1
161395,-3,0,2,-3,1
161396,-3,0,2,-3,1
161397,-3,0,2,-3,1
161398,-3,0,2,-3,1
161399,-3,0,2,-3,1
161400,-3,0,2,-3,1
161401,-3,0,2,-3,1
161402,-3,0,2,-3,1
161403,-3,0,2,-3,1
161404,-3,0,2,-3,1
161405,-3,0,2,-3,1
161406,-3,0,2,-3,1
161407,-3,0,2,-3,1
161408,-3,0,2,-3,1
161409,-3,0,2,-3,1
161410,-3,0,2,-3,1
161411,-3,0,2,-3,1
161412,-3,0,2,-3,1
161413,-3,0,2,-3,1
161414,-3,0,2,-3,1
161415,-3,0,2,-3,1
161416,-3,0,2,-3,1
161417,-3,0,2,-3,1
161418,-3,0,2,-3,1
161419,-3,0,2,-3,1
161420,-3,0,2,-3,1
161421,-3,0,2,-3,1
161422,-3,0,2,-3,1
161423,-3,0,2,-3,1
161424,-3,0,2,-3,1
161425,-3,0,2,-3,1
161426,-3,0,2,-3,1
161427,-3,0,2,-3,1
161428,7,0,-10,7,1
161429,7,0,-10,7,1
161430,7,0,-10,7,1
161431,7,0,-10,7,1
161432,7,0,-10,7,1
161433,7,0,-10,7,1
161434,7,0,-10,7,1
161435,7,0,-10,7,1
161436,7,0,-10,7,1
161437,7,0,-10,7,1
161438,7,0,-10,7,1
161439,7,0,-10,7,1
161440,7,0,-10,7,1
161441,7,0,-10,7,1
161442,7,0,-10,7,1
161443,7,0,-10,7,1
161444,7,0,-10,7,1
161445,7,0,-10,7,1
161446,7,0,-10,7,1
161447,7,0,-10,7,1
161448,7,0,-10,7,1
161449,7,0,-10,7,1
161450,7,0,-10,7,1
161451,7,0,-10,7,1
161452,7,0,-10,7,1
161453,7,0,-10,7,1
161454,7,0,-10,7,1
161455,7,0,-10,7,1
161456,7,0,-10,7,1
161457,7,0,-10,7,1
161458,7,0,-10,7,1
161459,7,0,-10,7,1
161460,7,0,-10,7,1
161461,7,0,-10,7,1
161462,7,0,-10,7,1
161463,7,0,-10,7,1
161464,7,0,-10,7,1
161465,7,0,-10,7,1
161466,7,0,-10,7,1
161467,7,0,-10,7,1
161468,7,0,-10,7,1
161469,7,0,-10,7,1
161470,7,0,-10,7,1
161471,7,0,-10,7,1
161472,7,0,-10,7,1
161473,7,0,-10,7,1
161474,7,0,-10,7,1
161475,1,0,2,1,1
161476,1,0,2,1,1
161477,1,0,2,1,1
161478,1,0,2,1,1
161479,1,0,2,1,1
161480,1,0,2,1,1
161481,1,0,2,1,1
161482,1,0,2,1,1
161483,1,0,2,1,1
161484,1,0,2,1,1
161485,1,0,2,1,1
161486,1,0,2,1,1
161487,1,0,2,1,1
161488,1,0,2,1,1
161489,1,0,2,1,1
161490,1,0,2,1,1
161491,1,0,2,1,1
161492,1,0,2,1,1
161493,1,0,2,1,1
161494,1,0,2,1,1
161495,1,0,2,1,1
161496,1,0,2,1,1
161497,1,0,2,1,1
161498,1,0,2,1,1
161499,1,0,2,1,1
161500,1,0,2,1,1
161501,1,0,2,1,1
161502,1,0,2,1,1
161503,1,0,2,1,1
161504,1,0,2,1,1
161505,1,0,2,1,1
161506,1,0,2,1,1
161507,1,0,2,1,1
161508,1,0,2,1,1
161509,1,0,2,1,1
161510,1,0,2,1,1
161511,1,0,2,1,1
161512,1,0,2,1,1
161513,1,0,2,1,1
161514,1,0,2,1,1
161515,1,0,2,1,1
161516,1,0,2,1,1
161517,1,0,2,1,1
161518,1,0,2,1,1
161519,1,0,2,1,1
161520,1,0,2,1,1
161521,1,0,2,1,1
161522,1,0,2,1,1
161523,1,0,2,1,1
161524,-3,0,6,-3,1
161525,-3,0,6,-3,1
161526,-3,0,6,-3,1
161527,-3,0,6,-3,1
161528,-3,0,6,-3,1
161529,-3,0,6,-3,1
161530,-3,0,6,-3,1
161531,-3,0,6,-3,1
161532,-3,0,6,-3,1
161533,-3,0,6,-3,1
161534,-3,0,6,-3,1
161535,-3,0,6,-3,1
161536,-3,0,6,-3,1
161537,-3,0,6,-3,1
161538,-3,0,6,-3,1
161539,-3,0,6,-3,1
161540,-3,0,6,-3,1
161541,-3,0,6,-3,1
161542,-3,0,6,-3,1
161543,-3,0,6,-3,1
161544,-3,0,6,-3,1
161545,-3,0,6,-3,1
161546,-3,0,6,-3,1
161547,-3,0,6,-3,1
161548,-3,0,6,-3,1
161549,-3,0,6,-3,1
161550,-3,0,6,-3,1
161551,-3,0,6,-3,1
161552,-3,0,6,-3,1
161553,-3,0,6,-3,1
161554,-3,0,6,-3,1
161555,-3,0,6,-3,1
161556,-3,0,6,-3,1
161557,-3,0,6,-3,1
161558,-3,0,6,-3,1
161559,-3,0,6,-3,1
161560,-3,0,6,-3,1
161561,-3,0,6,-3,1
161562,-3,0,6,-3,1
161563,-3,0,6,-3,1
161564,-3,0,6,-3,1
161565,-3,0,6,-3,1
161566,-3,0,6,-3,1
161567,-3,0,6,-3,1
161568,-3,0,6,-3,1
161569,-3,0,6,-3,1
161570,-3,0,6,-3,1
161571,-5,0,-4,-5,1
161572,-5,0,-4,-5,1
161573,-5,0,-4,-5,1
161574,-5,0,-4,-5,1
161575,-5,0,-4,-5,1
161576,-5,0,-4,-5,1
161577,-5,0,-4,-5,1
161578,-5,0,-4,-5,1
161579,-5,0,-4,-5,1
161580,-5,0,-4,-5,1
161581,-5,0,-4,-5,1
161582,-5,0,-4,-5,1
161583,-5,0,-4,-5,1
161584,-5,0,-4,-5,1
161585,-5,0,-4,-5,1
161586,-5,0,-4,-5,1
161587,-5,0,-4,-5,1
161588,-5,0,-4,-5,1
161589,-5,0,-4,-5,1
161590,-5,0,-4,-5,1
161591,-5,0,-4,-5,1
161592,-5,0,-4,-5,1
161593,-5,0,-4,-5,1
161594,-5,0,-4,-5,1
161595,-5,0,-4,-5,1
161596,-5,0,-4,-5,1
161597,-5,0,-4,-5,1
161598,-5,0,-4,-5,1
161599,-5,0,-4,-5,1
161600,-5,0,-4,-5,1
161601,-5,0,-4,-5,1
161602,-5,0,-4,-5,1
161603,-5,0,-4,-5,1
161604,-5,0,-4,-5,1
161605,-5,0,-4,-5,1
161606,-5,0,-4,-5,1
161607,-5,0,-4,-5,1
161608,-1,0,-4,-1,1
161609,-1,0,-4,-1,1
161610,-1,0,-4,-1,1
161611,-1,0,-4,-1,1
161612,-1,0,-4,-1,1
161613,-1,0,-4,-1,1
161614,-1,0,-4,-1,1
161615,-1,0,-4,-1,1
161616,-1,0,-4,-1,1
161617,-1,0,-4,-1,1
161618,-1,0,-4,-1,1
161619,-1,0,-4,-1,1
161620,-1,0,-4,-1,1
161621,-1,0,-4,-1,1
161622,-1,0,-4,-1,1
161623,-1,0,-4,-1,1
161624,-1,0,-4,-1,1
161625,-1,0,-4,-1,1
161626,-1,0,-4,-1,1
161627,-1,0,-4,-1,1
161628,-1,0,-4,-1,1
161629,-1,0,-4,-1,1
161630,-1,0,-4,-1,1
161631,-1,0,-4,-1,1
161632,-1,0,-4,-1,1
161633,-1,0,-4,-1,1
161634,-1,0,-4,-1,1
161635,-1,0,-4,-1,1
161636,-1,0,-4,-1,1
161637,-1,0,-4,-1,1
161638,-1,0,-4,-1,1
161639,-1,0,-4,-1,1
161640,-1,0,-4,-1,1
161641,-1,0,-4,-1,1
161642,-1,0,-4,-1,1
161643,-1,0,-4,-1,1
161644,-1,0,-4,-1,1
161645,-1,0,-4,-1,1
161646,-1,0,-4,-1,1
161647,-1,0,-4,-1,1
161648,-1,0,-4,-1,1
161649,-1,0,-4,-1,1
161650,-1,0,-4,-1,1
161651,-1,0,-4,-1,1
161652,-1,0,-4,-1,1
161653,-1,0,-4,-1,1
161654,-1,0,-4,-1,1
161655,-1,0,-4,-1,1
161656,-1,0,-4,-1,1
161657,-1,0,-4,-1,1
161658,-1,0,-4,-1,1
161659,-1,0,-4,-1,1
161660,-1,0,-4,-1,1
161661,-1,0,-4,-1,1
161662,-6,0,-8,-6,1
161663,-6,0,-8,-6,1
161664,-6,0,-8,-6,1
161665,-6,0,-8,-6,1
161666,-6,0,-8,-6,1
161667,-6,0,-8,-6,1
161668,-6,0,-8,-6,1
161669,-6,0,-8,-6,1
161670,-6,0,-8,-6,1
161671,-6,0,-8,-6,1
161672,-6,0,-8,-6,1
161673,-6,0,-8,-6,1
161674,-6,0,-8,-6,1
161675,-6,0,-8,-6,1
161676,-6,0,-8,-6,1
161677,-6,0,-8,-6,1
161678,-6,0,-8,-6,1
161679,-6,0,-8,-6,1
161680,-6,0,-8,-6,1
161681,-6,0,-8,-6,1
161682,-6,0,-8,-6,1
161683,-6,0,-8,-6,1
161684,-6,0,-8,-6,1
161685,-6,0,-8,-6,1
161686,-6,0,-8,-6,1
161687,-6,0,-8,-6,1
161688,-6,0,-8,-6,1
161689,-6,0,-8,-6,1
161690,-6,0,-8,-6,1
161691,-6,0,-8,-6,1
161692,-6,0,-8,-6,1
161693,-6,0,-8,-6,1
161694,-6,0,-8,-6,1
161695,-6,0,-8,-6,1
161696,-6,0,-8,-6,1
161697,-6,0,-8,-6,1
161698,-6,0,-8,-6,1
161699,-6,0,-8,-6,1
161700,-6,0,-8,-6,1
161701,-6,0,-8,-6,1
161702,-6,0,-8,-6,1
161703,-6,0,-8,-6,1
161704,-6,0,-8,-6,1
161705,-6,0,-8,-6,1
161706,-6,0,-8,-6,1
161707,-6,0,-8,-6,1
161708,-6,0,-8,-6,1
161709,-6,0,-8,-6,1
161710,-6,0,-8,-6,1
161711,-6,0,-8,-6,1
161712,-6,0,-8,-6,1
161713,-6,0,-8,-6,1
161714,-6,0,-8,-6,1
161715,-6,0,-8,-6,1
161716,-6,0,-8,-6,1
161717,-6,0,-8,-6,1
161718,-6,0,-8,-6,1
161719,-6,0,-8,-6,1
161720,-6,0,-8,-6,1
161721,-6,0,-8,-6,1
161722,-7,0,-3,-7,1
161723,-7,0,-3,-7,1
161724,-7,0,-3,-7,1
161725,-7,0,-3,-7,1
161726,-7,0,-3,-7,1
161727,-7,0,-3,-7,1
161728,-7,0,-3,-7,1
161729,-7,0,-3,-7,1
161730,-7,0,-3,-7,1
161731,-7,0,-3,-7,1
161732,-7,0,-3,-7,1
161733,-7,0,-3,-7,1
161734,-7,0,-3,-7,1
161735,-7,0,-3,-7,1
161736,-7,0,-3,-7,1
161737,-7,0,-3,-7,1
161738,-7,0,-3,-7,1
161739,-7,0,-3,-7,1
161740,-7,0,-3,-7,1
161741,-7,0,-3,-7,1
161742,-7,0,-3,-7,1
161743,-7,0,-3,-7,1
161744,-7,0,-3,-7,1
161745,-7,0,-3,-7,1
161746,-7,0,-3,-7,1
161747,-7,0,-3,-7,1
161748,-7,0,-3,-7,1
161749,-7,0,-3,-7,1
161750,-7,0,-3,-7,1
161751,-7,0,-3,-7,1
161752,-7,0,-3,-7,1
161753,-7,0,-3,-7,1
161754,-7,0,-3,-7,1
161755,-7,0,-3,-7,1
161756,-7,0,-3,-7,1
161757,-7,0,-3,-7,1
161758,-7,0,-3,-7,1
161759,-7,0,-3,-7,1
161760,-7,0,-3,-7,1
161761,-7,0,-3,-7,1
161762,-7,0,-3,-7,1
161763,-7,0,-3,-7,1
161764,-7,0,-3,-7,1
161765,-7,0,-3,-7,1
161766,-7,0,-3,-7,1
161767,-7,0,-3,-7,1
161768,-7,0,-3,-7,1
161769,-7,0,-3,-7,1
161770,-7,0,-3,-7,1
161771,-7,0,-3,-7,1
161772,-7,0,-3,-7,1
161773,-7,0,-3,-7,1
161774,-7,0,6,-7,1
161775,-7,0,6,-7,1
161776,-7,0,6,-7,1
161777,-7,0,6,-7,1
161778,-7,0,6,-7,1
161779,-7,0,6,-7,1
161780,-7,0,6,-7,1
161781,-7,0,6,-7,1
161782,-7,0,6,-7,1
161783,-7,0,6,-7,1
161784,-7,0,6,-7,1
161785,-7,0,6,-7,1
161786,-7,0,6,-7,1
161787,-7,0,6,-7,1
161788,-7,0,6,-7,1
161789,-7,0,6,-7,1
161790,-7,0,6,-7,1
161791,-7,0,6,-7,1
161792,-7,0,6,-7,1
161793,-7,0,6,-7,1
161794,-7,0,6,-7,1
161795,-7,0,6,-7,1
161796,-7,0,6,-7,1
161797,-7,0,6,-7,1
161798,-7,0,6,-7,1
161799,-7,0,6,-7,1
161800,-7,0,6,-7,1
161801,-7,0,6,-7,1
161802,-7,0,6,-7,1
161803,-7,0,6,-7,1
161804,-7,0,6,-7,1
161805,-7,0,6,-7,1
161806,-7,0,6,-7,1
161807,-7,0,6,-7,1
161808,-7,0,6,-7,1
161809,-7,0,6,-7,1
161810,-7,0,6,-7,1
161811,-7,0,6,-7,1
161812,-7,0,6,-7,1
161813,-7,0,6,-7,1
161814,-7,0,6,-7,1
161815,-7,0,6,-7,1
161816,-7,0,6,-7,1
161817,-7,0,6,-7,1
161818,-7,0,6,-7,1
161819,-7,0,6,-7,1
161820,-7,0,6,-7,1
161821,-7,0,6,-7,1
161822,-7,0,6,-7,1
161823,-7,0,6,-7,1
161824,-7,0,6,-7,1
161825,-7,0,6,-7,1
161826,-5,0,4,-5,1
161827,-5,0,4,-5,1
161828,-5,0,4,-5,1
161829,-5,0,4,-5,1
161830,-5,0,4,-5,1
161831,-5,0,4,-5,1
161832,-5,0,4,-5,1
161833,-5,0,4,-5,1
161834,-5,0,4,-5,1
161835,-5,0,4,-5,1
161836,-5,0,4,-5,1
161837,-5,0,4,-5,1
161838,-5,0,4,-5,1
161839,-5,0,4,-5,1
161840,-5,0,4,-5,1
161841,-5,0,4,-5,1
161842,-5,0,4,-5,1
161843,-5,0,4,-5,1
161844,-5,0,4,-5,1
161845,-5,0,4,-5,1
161846,-5,0,4,-5,1
161847,-5,0,4,-5,1
161848,-5,0,4,-5,1
161849,-5,0,4,-5,1
161850,-5,0,4,-5,1
161851,-5,0,4,-5,1
161852,-5,0,4,-5,1
161853,-5,0,4,-5,1
161854,-5,0,4,-5,1
161855,-5,0,4,-5,1
161856,-5,0,4,-5,1
161857,-5,0,4,-5,1
161858,-5,0,4,-5,1
161859,-5,0,4,-5,1
161860,-5,0,4,-5,1
161861,-5,0,4,-5,1
161862,-5,0,4,-5,1
161863,-3,0,1,-3,1
161864,-3,0,1,-3,1
161865,-3,0,1,-3,1
161866,-3,0,1,-3,1
161867,-3,0,1,-3,1
161868,-3,0,1,-3,1
161869,-3,0,1,-3,1
161870,-3,0,1,-3,1
161871,-3,0,1,-3,1
161872,-3,0,1,-3,1
161873,-3,0,1,-3,1
161874,-3,0,1,-3,1
161875,-3,0,1,-3,1
161876,-3,0,1,-3,1
161877,-3,0,1,-3,1
161878,-3,0,1,-3,1
161879,-3,0,1,-3,1
161880,-3,0,1,-3,1
161881,-3,0,1,-3,1
161882,-3,0,1,-3,1
161883,-3,0,1,-3,1
161884,-3,0,1,-3,1
161885,-3,0,1,-3,1
161886,-3,0,1,-3,1
161887,-3,0,1,-3,1
161888,-3,0,1,-3,1
161889,-3,0,1,-3,1
161890,-3,0,1,-3,1
161891,-3,0,1,-3,1
161892,-3,0,1,-3,1
161893,-3,0,1,-3,1
161894,-3,0,1,-3,1
161895,-3,0,1,-3,1
161896,-3,0,1,-3,1
161897,-3,0,1,-3,1
161898,-3,0,1,-3,1
161899,-3,0,1,-3,1
161900,-3,0,1,-3,1
161901,-3,0,1,-3,1
161902,-3,0,1,-3,1
161903,-3,0,1,-3,1
161904,-3,0,1,-3,1
161905,-3,0,1,-3,1
161906,-3,0,1,-3,1
161907,-3,0,1,-3,1
161908,-3,0,1,-3,1
161909,-3,0,1,-3,1
161910,-6,0,-1,-6,1
161911,-6,0,-1,-6,1
161912,-6,0,-1,-6,1
161913,-6,0,-1,-6,1
161914,-6,0,-1,-6,1
161915,-6,0,-1,-6,1
161916,-6,0,-1,-6,1
161917,-6,0,-1,-6,1
161918,-6,0,-1,-6,1
161919,-6,0,-1,-6,1
161920,-6,0,-1,-6,1
161921,-6,0,-1,-6,1
161922,-6,0,-1,-6,1
161923,-6,0,-1,-6,1
161924,-6,0,-1,-6,1
161925,-6,0,-1,-6,1
161926,-6,0,-1,-6,1
161927,-6,0,-1,-6,1
161928,-6,0,-1,-6,1
161929,-6,0,-1,-6,1
161930,-6,0,-1,-6,1
161931,-6,0,-1,-6,1
161932,-6,0,-1,-6,1
161933,-6,0,-1,-6,1
161934,-6,0,-1,-6,1
161935,-6,0,-1,-6,1
161936,-6,0,-1,-6,1
161937,-6,0,-1,-6,1
161938,-6,0,-1,-6,1
161939,-6,0,-1,-6,1
161940,-6,0,-1,-6,1
161941,-6,0,-1,-6,1
161942,-6,0,-1,-6,1
161943,-6,0,-1,-6,1
161944,-6,0,-1,-6,1
161945,-6,0,-1,-6,1
161946,-6,0,-1,-6,1
161947,-6,0,-1,-6,1
161948,-6,0,-1,-6,1
161949,-6,0,-1,-6,1
161950,-6,0,-1,-6,1
161951,-6,0,-1,-6,1
161952,-6,0,-1,-6,1
161953,-6,0,-1,-6,1
161954,-6,0,-1,-6,1
161955,-6,0,-1,-6,1
161956,-6,0,-1,-6,1
161957,-6,0,-1,-6,1
161958,-6,0,-1,-6,1
161959,-6,0,-1,-6,1
161960,-6,0,-1,-6,1
161961,-6,0,-1,-6,1
161962,-6,0,-1,-6,1
161963,-6,0,-1,-6,1
161964,-6,0,-1,-6,1
161965,-6,0,-1,-6,1
161966,-6,0,-1,-6,1
161967,-6,0,-1,-6,1
161968,-6,0,-1,-6,1
161969,-6,0,-1,-6,1
161970,-1,0,-9,-1,1
161971,-1,0,-9,-1,1
161972,-1,0,-9,-1,1
161973,-1,0,-9,-1,1
161974,-1,0,-9,-1,1
161975,-1,0,-9,-1,1
161976,-1,0,-9,-1,1
161977,-1,0,-9,-1,1
161978,-1,0,-9,-1,1
161979,-1,0,-9,-1,1
161980,-1,0,-9,-1,1
161981,-1,0,-9,-1,1
161982,-1,0,-9,-1,1
161983,-1,0,-9,-1,1
161984,-1,0,-9,-1,1
161985,-1,0,-9,-1,1
161986,-1,0,-9,-1,1
161987,-1,0,-9,-1,1
161988,-1,0,-9,-1,1
161989,-1,0,-9,-1,1
161990,-1,0,-9,-1,1
161991,-1,0,-9,-1,1
161992,-1,0,-9,-1,1
161993,-1,0,-9,-1,1
161994,-1,0,-9,-1,1
161995,-1,0,-9,-1,1
161996,-1,0,-9,-1,1
161997,-1,0,-9,-1,1
161998,-1,0,-9,-1,1
161999,-1,0,-9,-1,1
162000,-1,0,-9,-1,1
162001,-1,0,-9,-1,1
162002,-1,0,-9,-1,1
162003,-1,0,-9,-1,1
162004,-1,0,-9,-1,1
162005,-1,0,-9,-1,1
162006,-1,0,-9,-1,1
162007,-1,0,-9,-1,1
162008,-1,0,-9,-1,1
162009,-1,0,-9,-1,1
162010,-1,0,-9,-1,1
162011,-1,0,-9,-1,1
162012,-1,0,-9,-1,1
162013,-1,0,-9,-1,1
162014,-1,0,-9,-1,1
162015,-1,0,-9,-1,1
162016,-1,0,-9,-1,1
162017,-1,0,-9,-1,1
162018,-1,0,-9,-1,1
162019,-1,0,-9,-1,1
162020,-1,0,-9,-1,1
162021,-1,0,-9,-1,1
162022,-1,0,-9,-1,1
162023,-1,0,-9,-1,1
162024,5,0,3,5,1
162025,5,0,3,5,1
162026,5,0,3,5,1
162027,5,0,3,5,1
162028,5,0,3,5,1
162029,5,0,3,5,1
162030,5,0,3,5,1
162031,5,0,3,5,1
162032,5,0,3,5,1
162033,5,0,3,5,1
162034,5,0,3,5,1
162035,5,0,3,5,1
162036,5,0,3,5,1
162037,5,0,3,5,1
162038,5,0,3,5,1
162039,5,0,3,5,1
162040,5,0,3,5,1
162041,5,0,3,5,1
162042,5,0,3,5,1
162043,5,0,3,5,1
162044,5,0,3,5,1
162045,5,0,3,5,1
162046,5,0,3,5,1
162047,5,0,3,5,1
162048,5,0,3,5,1
162049,5,0,3,5,1
162050,5,0,3,5,1
162051,5,0,3,5,1
162052,5,0,3,5,1
162053,5,0,3,5,1
162054,5,0,3,5,1
162055,5,0,3,5,1
162056,5,0,3,5,1
162057,5,0,3,5,1
162058,5,0,3,5,1
162059,5,0,3,5,1
162060,5,0,3,5,1
162061,5,0,3,5,1
162062,5,0,3,5,1
162063,5,0,3,5,1
162064,5,0,3,5,1
162065,5,0,3,5,1
162066,5,0,3,5,1
162067,5,0,3,5,1
162068,5,0,3,5,1
162069,5,0,3,5,1
162070,5,0,3,5,1
162071,5,0,3,5,1
162072,5,0,3,5,1
162073,5,0,3,5,1
162074,5,0,3,5,1
162075,-3,0,1,-3,1
162076,-3,0,1,-3,1
162077,-3,0,1,-3,1
162078,-3,0,1,-3,1
162079,-3,0,1,-3,1
162080,-3,0,1,-3,1
162081,-3,0,1,-3,1
162082,-3,0,1,-3,1
162083,-3,0,1,-3,1
162084,-3,0,1,-3,1
162085,-3,0,1,-3,1
162086,-3,0,1,-3,1
162087,-3,0,1,-3,1
162088,-3,0,1,-3,1
162089,-3,0,1,-3,1
162090,-3,0,1,-3,1
162091,-3,0,1,-3,1
162092,-3,0,1,-3,1
162093,-3,0,1,-3,1
162094,-3,0,1,-3,1
162095,-3,0,1,-3,1
162096,-3,0,1,-3,1
162097,-3,0,1,-3,1
162098,-3,0,1,-3,1
162099,-3,0,1,-3,1
162100,-3,0,1,-3,1
162101,-3,0,1,-3,1
162102,-3,0,1,-3,1
162103,-3,0,1,-3,1
162104,-3,0,1,-3,1
162105,-3,0,1,-3,1
162106,-3,0,1,-3,1
162107,-3,0,1,-3,1
162108,-3,0,1,-3,1
162109,-3,0,1,-3,1
162110,-3,0,1,-3,1
162111,-3,0,1,-3,1
162112,-3,0,1,-3,1
162113,-3,0,1,-3,1
162114,-3,0,1,-3,1
162115,-3,0,1,-3,1
162116,-3,0,1,-3,1
162117,-3,0,1,-3,1
162118,-3,0,1,-3,1
162119,-3,0,1,-3,1
162120,-3,0,1,-3,1
162121,-3,0,1,-3,1
162122,6,0,-9,6,1
162123,6,0,-9,6,1
162124,6,0,-9,6,1
162125,6,0,-9,6,1
162126,6,0,-9,6,1
162127,6,0,-9,6,1
162128,6,0,-9,6,1
162129,6,0,-9,6,1
162130,6,0,-9,6,1
162131,6,0,-9,6,1
162132,6,0,-9,6,1
162133,6,0,-9,6,1
162134,6,0,-9,6,1
162135,6,0,-9,6,1
162136,6,0,-9,6,1
162137,6,0,-9,6,1
162138,6,0,-9,6,1
162139,6,0,-9,6,1
162140,6,0,-9,6,1
162141,6,0,-9,6,1
162142,6,0,-9,6,1
162143,6,0,-9,6,1
162144,6,0,-9,6,1
162145,6,0,-9,6,1
162146,6,0,-9,6,1
162147,6,0,-9,6,1
162148,6,0,-9,6,1
162149,6,0,-9,6,1
162150,6,0,-9,6,1
162151,6,0,-9,6,1
162152,6,0,-9,6,1
162153,6,0,-9,6,1
162154,6,0,-9,6,1
162155,6,0,-9,6,1
162156,6,0,-9,6,1
162157,6,0,-9,6,1
162158,6,0,-9,6,1
162159,6,0,-9,6,1
162160,6,0,-9,6,1
162161,6,0,-9,6,1
162162,6,0,-9,6,1
162163,6,0,-9,6,1
162164,6,0,-9,6,1
162165,6,0,-9,6,1
162166,6,0,-9,6,1
162167,6,0,-9,6,1
162168,6,0,-9,6,1
162169,6,0,-9,6,1
162170,6,0,-9,6,1
162171,-6,0,6,-6,1
162172,-6,0,6,-6,1
162173,-6,0,6,-6,1
162174,-6,0,6,-6,1
162175,-6,0,6,-6,1
162176,-6,0,6,-6,1
162177,-6,0,6,-6,1
162178,-6,0,6,-6,1
162179,-6,0,6,-6,1
162180,-6,0,6,-6,1
162181,-6,0,6,-6,1
162182,-6,0,6,-6,1
162183,-6,0,6,-6,1
162184,-6,0,6,-6,1
162185,-6,0,6,-6,1
162186,-6,0,6,-6,1
162187,-6,0,6,-6,1
162188,-6,0,6,-6,1
162189,-6,0,6,-6,1
162190,-6,0,6,-6,1
162191,-6,0,6,-6,1
162192,-6,0,6,-6,1
162193,-6,0,6,-6,1
162194,-6,0,6,-6,1
162195,-6,0,6,-6,1
162196,-6,0,6,-6,1
162197,-6,0,6,-6,1
162198,-6,0,6,-6,1
162199,-6,0,6,-6,1
162200,-6,0,6,-6,1
162201,-6,0,6,-6,1
162202,-6,0,6,-6,1
162203,-6,0,6,-6,1
162204,-6,0,6,-6,1
162205,-6,0,6,-6,1
162206,-6,0,6,-6,1
162207,-6,0,6,-6,1
162208,-6,0,6,-6,1
162209,-6,0,6,-6,1
162210,-6,0,6,-6,1
162211,-6,0,6,-6,1
162212,-6,0,6,-6,1
162213,-6,0,6,-6,1
162214,-6,0,6,-6,1
162215,-6,0,6,-6,1
162216,-6,0,6,-6,1
162217,-6,0,6,-6,1
162218,-6,0,6,-6,1
162219,-6,0,6,-6,1
162220,-6,0,6,-6,1
162221,-6,0,6,-6,1
162222,-6,0,6,-6,1
162223,-6,0,6,-6,1
162224,-6,0,6,-6,1
162225,-6,0,6,-6,1
162226,-6,0,6,-6,1
162227,-6,0,6,-6,1
162228,-6,0,6,-6,1
162229,-6,0,6,-6,1
162230,-6,0,6,-6,1
162231,-3,0,-9,-3,1
162232,-3,0,-9,-3,1
162233,-3,0,-9,-3,1
162234,-3,0,-9,-3,1
162235,-3,0,-9,-3,1
162236,-3,0,-9,-3,1
162237,-3,0,-9,-3,1
162238,-3,0,-9,-3,1
162239,-3,0,-9,-3,1
162240,-3,0,-9,-3,1
162241,-3,0,-9,-3,1
162242,-3,0,-9,-3,1
162243,-3,0,-9,-3,1
162244,-3,0,-9,-3,1
162245,-3,0,-9,-3,1
162246,-3,0,-9,-3,1
162247,-3,0,-9,-3,1
162248,-3,0,-9,-3,1
162249,-3,0,-9,-3,1
162250,-3,0,-9,-3,1
162251,-3,0,-9,-3,1
162252,-3,0,-9,-3,1
162253,-3,0,-9,-3,1
162254,-3,0,-9,-3,1
162255,-3,0,-9,-3,1
162256,-3,0,-9,-3,1
162257,-3,0,-9,-3,1
162258,-3,0,-9,-3,1
162259,-3,0,-9,-3,1
162260,-3,0,-9,-3,1
162261,-3,0,-9,-3,1
162262,-3,0,-9,-3,1
162263,-3,0,-9,-3,1
162264,-3,0,-9,-3,1
162265,-3,0,-9,-3,1
162266,-3,0,-9,-3,1
162267,-3,0,-9,-3,1
162268,-3,0,-9,-3,1
162269,-3,0,-9,-3,1
162270,-3,0,-9,-3,1
162271,-3,0,-9,-3,1
162272,-3,0,-9,-3,1
162273,-3,0,-9,-3,1
162274,-3,0,-9,-3,1
162275,-3,0,-9,-3,1
162276,-3,0,-9,-3,1
162277,-3,0,-9,-3,1
162278,-7,0,9,-7,1
162279,-7,0,9,-7,1
162280,-7,0,9,-7,1
162281,-7,0,9,-7,1
162282,-7,0,9,-7,1
162283,-7,0,9,-7,1
162284,-7,0,9,-7,1
162285,-7,0,9,-7,1
162286,-7,0,9,-7,1
162287,-7,0,9,-7,1
162288,-7,0,9,-7,1
162289,-7,0,9,-7,1
162290,-7,0,9,-7,1
162291,-7,0,9,-7,1
162292,-7,0,9,-7,1
162293,-7,0,9,-7,1
162294,-7,0,9,-7,1
162295,-7,0,9,-7,1
